Freq.	V(vi)/I(C)
Step Information: Run=1  (Run: 1/100)
7.07945784384127e+005	-2.14386659799463e+005,6.87184409673726e+003
7.24435960074979e+005	-2.14386660098542e+005,6.71542264831547e+003
7.41310241300906e+005	-2.14386660413476e+005,6.56256182794894e+003
7.58577575029172e+005	-2.14386660745115e+005,6.41318058907928e+003
7.76247116628680e+005	-2.14386661094342e+005,6.26719973034582e+003
7.94328234724269e+005	-2.14386661462070e+005,6.12454185362536e+003
8.12830516164087e+005	-2.14386661849230e+005,5.98513132304060e+003
8.31763771102658e+005	-2.14386662256771e+005,5.84889422491625e+003
8.51138038202363e+005	-2.14386662685637e+005,5.71575832864283e+003
8.70963589956067e+005	-2.14386663136761e+005,5.58565304845226e+003
8.91250938133732e+005	-2.14386663611027e+005,5.45850940608927e+003
9.12010839355895e+005	-2.14386664109247e+005,5.33425999432194e+003
9.33254300796976e+005	-2.14386664632111e+005,5.21283894133944e+003
9.54992586021421e+005	-2.14386665180124e+005,5.09418187595116e+003
9.77237220955795e+005	-2.14386665753524e+005,4.97822589364077e+003
1.00000000000000e+006	-2.14386666352169e+005,4.86490952339865e+003
Step Information: Run=91  (Run: 91/100)
1.00000000000000e+001	-2.13842814317204e+005,4.86482049544645e+008
1.02329299228075e+001	-2.13842814317204e+005,4.75408366141896e+008
1.04712854805090e+001	-2.13842814317204e+005,4.64586750547649e+008
1.07151930523761e+001	-2.13842814317204e+005,4.54011464998075e+008
1.09647819614319e+001	-2.13842814317204e+005,4.43676902336795e+008
1.12201845430196e+001	-2.13842814317204e+005,4.33577583041892e+008
1.14815362149688e+001	-2.13842814317204e+005,4.23708152320596e+008
1.17489755493953e+001	-2.13842814317204e+005,4.14063377270101e+008
1.20226443461741e+001	-2.13842814317204e+005,4.04638144103010e+008
1.23026877081238e+001	-2.13842814317204e+005,3.95427455435943e+008
1.25892541179417e+001	-2.13842814317204e+005,3.86426427639848e+008
1.28824955169313e+001	-2.13842814317204e+005,3.77630288250647e+008
1.31825673855641e+001	-2.13842814317204e+005,3.69034373438804e+008
1.34896288259165e+001	-2.13842814317204e+005,3.60634125536506e+008
1.38038426460288e+001	-2.13842814317204e+005,3.52425090621124e+008
1.41253754462275e+001	-2.13842814317204e+005,3.44402916153687e+008
1.44543977074593e+001	-2.13842814317204e+005,3.36563348671106e+008
1.47910838816821e+001	-2.13842814317204e+005,3.28902231530933e+008
1.51356124843621e+001	-2.13842814317204e+005,3.21415502707454e+008
1.54881661891248e+001	-2.13842814317204e+005,3.14099192637947e+008
1.58489319246111e+001	-2.13842814317204e+005,3.06949422117971e+008
1.62181009735893e+001	-2.13842814317204e+005,2.99962400244558e+008
1.65958690743756e+001	-2.13842814317204e+005,2.93134422406227e+008
1.69824365246174e+001	-2.13842814317204e+005,2.86461868318748e+008
1.73780082874937e+001	-2.13842814317204e+005,2.79941200105623e+008
1.77827941003892e+001	-2.13842814317204e+005,2.73568960422253e+008
1.81970085860998e+001	-2.13842814317204e+005,2.67341770622813e+008
1.86208713666287e+001	-2.13842814317204e+005,2.61256328968843e+008
1.90546071796325e+001	-2.13842814317204e+005,2.55309408878630e+008
1.94984459975804e+001	-2.13842814317204e+005,2.49497857216423e+008
1.99526231496888e+001	-2.13842814317204e+005,2.43818592620607e+008
2.04173794466953e+001	-2.13842814317204e+005,2.38268603869919e+008
2.08929613085404e+001	-2.13842814317204e+005,2.32844948286860e+008
2.13796208950223e+001	-2.13842814317204e+005,2.27544750177451e+008
2.18776162394955e+001	-2.13842814317204e+005,2.22365199306496e+008
2.23872113856834e+001	-2.13842814317204e+005,2.17303549407565e+008
2.29086765276777e+001	-2.13842814317204e+005,2.12357116726883e+008
2.34422881531992e+001	-2.13842814317204e+005,2.07523278600368e+008
2.39883291901949e+001	-2.13842814317204e+005,2.02799472063062e+008
2.45470891568503e+001	-2.13842814317204e+005,1.98183192490212e+008
2.51188643150958e+001	-2.13842814317204e+005,1.93671992269285e+008
2.57039578276886e+001	-2.13842814317204e+005,1.89263479502212e+008
2.63026799189538e+001	-2.13842814317204e+005,1.84955316737168e+008
2.69153480392691e+001	-2.13842814317204e+005,1.80745219729232e+008
2.75422870333816e+001	-2.13842814317204e+005,1.76630956229242e+008
2.81838293126445e+001	-2.13842814317204e+005,1.72610344800232e+008
2.88403150312660e+001	-2.13842814317204e+005,1.68681253660803e+008
2.95120922666638e+001	-2.13842814317204e+005,1.64841599554826e+008
3.01995172040201e+001	-2.13842814317204e+005,1.61089346646868e+008
3.09029543251359e+001	-2.13842814317204e+005,1.57422505442773e+008
3.16227766016838e+001	-2.13842814317204e+005,1.53839131734796e+008
3.23593656929628e+001	-2.13842814317204e+005,1.50337325570767e+008
3.31131121482591e+001	-2.13842814317204e+005,1.46915230246706e+008
3.38844156139202e+001	-2.13842814317204e+005,1.43571031322374e+008
3.46736850452531e+001	-2.13842814317204e+005,1.40302955659236e+008
3.54813389233575e+001	-2.13842814317204e+005,1.37109270480318e+008
3.63078054770101e+001	-2.13842814317204e+005,1.33988282451465e+008
3.71535229097172e+001	-2.13842814317204e+005,1.30938336783512e+008
3.80189396320561e+001	-2.13842814317204e+005,1.27957816354895e+008
3.89045144994280e+001	-2.13842814317204e+005,1.25045140854232e+008
3.98107170553497e+001	-2.13842814317204e+005,1.22198765942417e+008
4.07380277804112e+001	-2.13842814317204e+005,1.19417182433797e+008
4.16869383470335e+001	-2.13842814317204e+005,1.16698915495977e+008
4.26579518801592e+001	-2.13842814317204e+005,1.14042523867846e+008
4.36515832240165e+001	-2.13842814317204e+005,1.11446599095400e+008
4.46683592150962e+001	-2.13842814317204e+005,1.08909764784965e+008
4.57088189614874e+001	-2.13842814317204e+005,1.06430675873411e+008
4.67735141287197e+001	-2.13842814317204e+005,1.04008017914981e+008
4.78630092322638e+001	-2.13842814317204e+005,1.01640506384358e+008
4.89778819368445e+001	-2.13842814317204e+005,9.93268859955912e+007
5.01187233627271e+001	-2.13842814317204e+005,9.70659300365262e+007
5.12861383991364e+001	-2.13842814317204e+005,9.48564397183861e+007
5.24807460249772e+001	-2.13842814317204e+005,9.26972435401580e+007
5.37031796370252e+001	-2.13842814317204e+005,9.05871966674481e+007
5.49540873857624e+001	-2.13842814317204e+005,8.85251803254745e+007
5.62341325190348e+001	-2.13842814317204e+005,8.65101012058787e+007
5.75439937337156e+001	-2.13842814317204e+005,8.45408908870389e+007
5.88843655355588e+001	-2.13842814317204e+005,8.26165052675783e+007
6.02559586074357e+001	-2.13842814317204e+005,8.07359240127694e+007
6.16595001861481e+001	-2.13842814317204e+005,7.88981500135383e+007
6.30957344480192e+001	-2.13842814317204e+005,7.71022088577849e+007
6.45654229034654e+001	-2.13842814317205e+005,7.53471483137362e+007
6.60693448007595e+001	-2.13842814317205e+005,7.36320378250609e+007
6.76082975391980e+001	-2.13842814317204e+005,7.19559680174757e+007
6.91830970918935e+001	-2.13842814317205e+005,7.03180502165832e+007
7.07945784384136e+001	-2.13842814317205e+005,6.87174159766850e+007
7.24435960074988e+001	-2.13842814317205e+005,6.71532166203201e+007
7.41310241300916e+001	-2.13842814317205e+005,6.56246227882852e+007
7.58577575029182e+001	-2.13842814317205e+005,6.41308239998973e+007
7.76247116628690e+001	-2.13842814317205e+005,6.26710282232659e+007
7.94328234724279e+001	-2.13842814317205e+005,6.12444614553476e+007
8.12830516164097e+001	-2.13842814317205e+005,5.98503673115592e+007
8.31763771102669e+001	-2.13842814317205e+005,5.84880066247326e+007
8.51138038202374e+001	-2.13842814317205e+005,5.71566570531988e+007
8.70963589956078e+001	-2.13842814317205e+005,5.58556126977924e+007
8.91250938133743e+001	-2.13842814317205e+005,5.45841837275748e+007
9.12010839355907e+001	-2.13842814317205e+005,5.33416960140767e+007
9.33254300796988e+001	-2.13842814317205e+005,5.21274907738660e+007
9.54992586021433e+001	-2.13842814317205e+005,5.09409242192525e+007
9.77237220955808e+001	-2.13842814317205e+005,4.97813672169429e+007
9.99999999999997e+001	-2.13842814317205e+005,4.86482049544661e+007
1.02329299228075e+002	-2.13842814317205e+005,4.75408366141912e+007
1.04712854805090e+002	-2.13842814317206e+005,4.64586750547665e+007
1.07151930523760e+002	-2.13842814317206e+005,4.54011464998092e+007
1.09647819614318e+002	-2.13842814317206e+005,4.43676902336812e+007
1.12201845430196e+002	-2.13842814317206e+005,4.33577583041910e+007
1.14815362149688e+002	-2.13842814317206e+005,4.23708152320614e+007
1.17489755493953e+002	-2.13842814317206e+005,4.14063377270119e+007
1.20226443461741e+002	-2.13842814317206e+005,4.04638144103029e+007
1.23026877081238e+002	-2.13842814317206e+005,3.95427455435961e+007
1.25892541179416e+002	-2.13842814317206e+005,3.86426427639868e+007
1.28824955169313e+002	-2.13842814317206e+005,3.77630288250667e+007
1.31825673855640e+002	-2.13842814317206e+005,3.69034373438824e+007
1.34896288259165e+002	-2.13842814317207e+005,3.60634125536526e+007
1.38038426460288e+002	-2.13842814317207e+005,3.52425090621145e+007
1.41253754462275e+002	-2.13842814317207e+005,3.44402916153708e+007
1.44543977074592e+002	-2.13842814317207e+005,3.36563348671128e+007
1.47910838816820e+002	-2.13842814317207e+005,3.28902231530955e+007
1.51356124843620e+002	-2.13842814317207e+005,3.21415502707476e+007
1.54881661891248e+002	-2.13842814317207e+005,3.14099192637970e+007
1.58489319246111e+002	-2.13842814317208e+005,3.06949422117995e+007
1.62181009735892e+002	-2.13842814317208e+005,2.99962400244582e+007
1.65958690743755e+002	-2.13842814317208e+005,2.93134422406251e+007
1.69824365246174e+002	-2.13842814317208e+005,2.86461868318773e+007
1.73780082874937e+002	-2.13842814317208e+005,2.79941200105648e+007
1.77827941003892e+002	-2.13842814317208e+005,2.73568960422279e+007
1.81970085860998e+002	-2.13842814317209e+005,2.67341770622839e+007
1.86208713666286e+002	-2.13842814317209e+005,2.61256328968871e+007
1.90546071796324e+002	-2.13842814317209e+005,2.55309408878657e+007
1.94984459975804e+002	-2.13842814317209e+005,2.49497857216451e+007
1.99526231496887e+002	-2.13842814317210e+005,2.43818592620636e+007
2.04173794466952e+002	-2.13842814317210e+005,2.38268603869948e+007
2.08929613085403e+002	-2.13842814317210e+005,2.32844948286891e+007
2.13796208950222e+002	-2.13842814317211e+005,2.27544750177482e+007
2.18776162394954e+002	-2.13842814317211e+005,2.22365199306528e+007
2.23872113856833e+002	-2.13842814317211e+005,2.17303549407598e+007
2.29086765276776e+002	-2.13842814317212e+005,2.12357116726916e+007
2.34422881531991e+002	-2.13842814317212e+005,2.07523278600402e+007
2.39883291901948e+002	-2.13842814317212e+005,2.02799472063096e+007
2.45470891568502e+002	-2.13842814317213e+005,1.98183192490248e+007
2.51188643150957e+002	-2.13842814317213e+005,1.93671992269322e+007
2.57039578276885e+002	-2.13842814317213e+005,1.89263479502249e+007
2.63026799189537e+002	-2.13842814317214e+005,1.84955316737206e+007
2.69153480392690e+002	-2.13842814317214e+005,1.80745219729271e+007
2.75422870333816e+002	-2.13842814317215e+005,1.76630956229282e+007
2.81838293126444e+002	-2.13842814317215e+005,1.72610344800273e+007
2.88403150312659e+002	-2.13842814317216e+005,1.68681253660845e+007
2.95120922666637e+002	-2.13842814317217e+005,1.64841599554868e+007
3.01995172040200e+002	-2.13842814317217e+005,1.61089346646912e+007
3.09029543251358e+002	-2.13842814317218e+005,1.57422505442817e+007
3.16227766016837e+002	-2.13842814317219e+005,1.53839131734842e+007
3.23593656929627e+002	-2.13842814317219e+005,1.50337325570814e+007
3.31131121482590e+002	-2.13842814317220e+005,1.46915230246753e+007
3.38844156139201e+002	-2.13842814317221e+005,1.43571031322422e+007
3.46736850452530e+002	-2.13842814317221e+005,1.40302955659286e+007
3.54813389233574e+002	-2.13842814317222e+005,1.37109270480369e+007
3.63078054770100e+002	-2.13842814317223e+005,1.33988282451517e+007
3.71535229097171e+002	-2.13842814317224e+005,1.30938336783565e+007
3.80189396320559e+002	-2.13842814317225e+005,1.27957816354949e+007
3.89045144994279e+002	-2.13842814317226e+005,1.25045140854287e+007
3.98107170553495e+002	-2.13842814317227e+005,1.22198765942474e+007
4.07380277804111e+002	-2.13842814317228e+005,1.19417182433856e+007
4.16869383470333e+002	-2.13842814317229e+005,1.16698915496037e+007
4.26579518801591e+002	-2.13842814317230e+005,1.14042523867907e+007
4.36515832240164e+002	-2.13842814317232e+005,1.11446599095463e+007
4.46683592150961e+002	-2.13842814317233e+005,1.08909764785029e+007
4.57088189614873e+002	-2.13842814317234e+005,1.06430675873476e+007
4.67735141287196e+002	-2.13842814317236e+005,1.04008017915047e+007
4.78630092322636e+002	-2.13842814317237e+005,1.01640506384426e+007
4.89778819368444e+002	-2.13842814317239e+005,9.93268859956611e+006
5.01187233627270e+002	-2.13842814317241e+005,9.70659300365977e+006
5.12861383991362e+002	-2.13842814317242e+005,9.48564397184592e+006
5.24807460249770e+002	-2.13842814317244e+005,9.26972435402329e+006
5.37031796370250e+002	-2.13842814317246e+005,9.05871966675246e+006
5.49540873857622e+002	-2.13842814317248e+005,8.85251803255527e+006
5.62341325190346e+002	-2.13842814317250e+005,8.65101012059588e+006
5.75439937337154e+002	-2.13842814317252e+005,8.45408908871208e+006
5.88843655355586e+002	-2.13842814317254e+005,8.26165052676622e+006
6.02559586074355e+002	-2.13842814317257e+005,8.07359240128552e+006
6.16595001861479e+002	-2.13842814317259e+005,7.88981500136261e+006
6.30957344480190e+002	-2.13842814317262e+005,7.71022088578747e+006
6.45654229034652e+002	-2.13842814317265e+005,7.53471483138281e+006
6.60693448007592e+002	-2.13842814317268e+005,7.36320378251549e+006
6.76082975391978e+002	-2.13842814317271e+005,7.19559680175719e+006
6.91830970918933e+002	-2.13842814317274e+005,7.03180502166816e+006
7.07945784384134e+002	-2.13842814317277e+005,6.87174159767857e+006
7.24435960074986e+002	-2.13842814317280e+005,6.71532166204231e+006
7.41310241300914e+002	-2.13842814317284e+005,6.56246227883906e+006
7.58577575029180e+002	-2.13842814317288e+005,6.41308240000051e+006
7.76247116628688e+002	-2.13842814317292e+005,6.26710282233762e+006
7.94328234724277e+002	-2.13842814317296e+005,6.12444614554605e+006
8.12830516164095e+002	-2.13842814317300e+005,5.98503673116747e+006
8.31763771102666e+002	-2.13842814317305e+005,5.84880066248509e+006
8.51138038202372e+002	-2.13842814317310e+005,5.71566570533198e+006
8.70963589956076e+002	-2.13842814317315e+005,5.58556126979162e+006
8.91250938133741e+002	-2.13842814317320e+005,5.45841837277015e+006
9.12010839355905e+002	-2.13842814317325e+005,5.33416960142063e+006
9.33254300796986e+002	-2.13842814317331e+005,5.21274907739986e+006
9.54992586021431e+002	-2.13842814317337e+005,5.09409242193882e+006
9.77237220955805e+002	-2.13842814317343e+005,4.97813672170818e+006
9.99999999999994e+002	-2.13842814317350e+005,4.86482049546082e+006
1.02329299228075e+003	-2.13842814317357e+005,4.75408366143366e+006
1.04712854805089e+003	-2.13842814317364e+005,4.64586750549153e+006
1.07151930523760e+003	-2.13842814317372e+005,4.54011464999614e+006
1.09647819614318e+003	-2.13842814317380e+005,4.43676902338370e+006
1.12201845430196e+003	-2.13842814317388e+005,4.33577583043504e+006
1.14815362149688e+003	-2.13842814317397e+005,4.23708152322245e+006
1.17489755493952e+003	-2.13842814317406e+005,4.14063377271788e+006
1.20226443461741e+003	-2.13842814317415e+005,4.04638144104737e+006
1.23026877081237e+003	-2.13842814317425e+005,3.95427455437709e+006
1.25892541179416e+003	-2.13842814317436e+005,3.86426427641656e+006
1.28824955169313e+003	-2.13842814317447e+005,3.77630288252497e+006
1.31825673855640e+003	-2.13842814317458e+005,3.69034373440697e+006
1.34896288259165e+003	-2.13842814317470e+005,3.60634125538443e+006
1.38038426460288e+003	-2.13842814317483e+005,3.52425090623106e+006
1.41253754462275e+003	-2.13842814317496e+005,3.44402916155715e+006
1.44543977074592e+003	-2.13842814317510e+005,3.36563348673181e+006
1.47910838816820e+003	-2.13842814317525e+005,3.28902231533057e+006
1.51356124843620e+003	-2.13842814317540e+005,3.21415502709627e+006
1.54881661891247e+003	-2.13842814317556e+005,3.14099192640171e+006
1.58489319246110e+003	-2.13842814317573e+005,3.06949422120247e+006
1.62181009735892e+003	-2.13842814317590e+005,2.99962400246887e+006
1.65958690743755e+003	-2.13842814317609e+005,2.93134422408609e+006
1.69824365246173e+003	-2.13842814317628e+005,2.86461868321186e+006
1.73780082874936e+003	-2.13842814317648e+005,2.79941200108117e+006
1.77827941003891e+003	-2.13842814317669e+005,2.73568960424806e+006
1.81970085860997e+003	-2.13842814317691e+005,2.67341770625425e+006
1.86208713666286e+003	-2.13842814317715e+005,2.61256328971517e+006
1.90546071796323e+003	-2.13842814317739e+005,2.55309408881365e+006
1.94984459975803e+003	-2.13842814317765e+005,2.49497857219222e+006
1.99526231496887e+003	-2.13842814317791e+005,2.43818592623472e+006
2.04173794466952e+003	-2.13842814317819e+005,2.38268603872850e+006
2.08929613085403e+003	-2.13842814317849e+005,2.32844948289860e+006
2.13796208950222e+003	-2.13842814317880e+005,2.27544750180521e+006
2.18776162394954e+003	-2.13842814317912e+005,2.22365199309638e+006
2.23872113856832e+003	-2.13842814317946e+005,2.17303549410781e+006
2.29086765276776e+003	-2.13842814317982e+005,2.12357116730173e+006
2.34422881531991e+003	-2.13842814318019e+005,2.07523278603735e+006
2.39883291901947e+003	-2.13842814318058e+005,2.02799472066508e+006
2.45470891568501e+003	-2.13842814318099e+005,1.98183192493739e+006
2.51188643150956e+003	-2.13842814318142e+005,1.93671992272894e+006
2.57039578276885e+003	-2.13842814318187e+005,1.89263479505905e+006
2.63026799189536e+003	-2.13842814318235e+005,1.84955316740948e+006
2.69153480392690e+003	-2.13842814318285e+005,1.80745219733100e+006
2.75422870333815e+003	-2.13842814318337e+005,1.76630956233201e+006
2.81838293126443e+003	-2.13842814318391e+005,1.72610344804283e+006
